corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_01_214,39,0,cnc_train_01_214_39_0,"Yesterday , over 50 Karnataka Rakshana Vedike ( KRV ) activists were taken into custody when they allegedly tried to attack some members of Maharashtra Ekikaran Samithi ( MES ) and corporators of Belgaum City Corporation .","['Yesterday , <ARG1>over 50 Karnataka Rakshana Vedike ( KRV ) activists were taken into custody</ARG1> when <ARG0>they allegedly tried to attack some members of Maharashtra Ekikaran Samithi ( MES ) and corporators of Belgaum City Corporation</ARG0> .']",1
cnc,train_01_215,3378,0,cnc_train_01_215_3378_0,"Thousands of demonstrators marched in Hong Kong on Saturday , facing the threat of arrest and increasingly severe warnings from Beijing .",[],0
cnc,train_01_216,155,0,cnc_train_01_216_155_0,"Protesters clad head to toe in black , carrying umbrellas and orange helmets , deviated from the route approved by police and took over a major road of the normally busy shopping district of Mongkok .",[],0
cnc,train_01_217,924,0,cnc_train_01_217_924_0,"One group held a black banner with the words : “ The police have overstepped ” , while others chanted for the release of protesters who have been arrested over the last two months of demonstrations .",[],0
cnc,train_01_218,1148,0,cnc_train_01_218_1148_0,"Protesters distributed protective gear such as face masks , in the event of clashes with police , who have used teargas on demonstrators .",[],0
cnc,train_01_219,2329,0,cnc_train_01_219_2329_0,The previously banned march was sanctioned by the police at the last minute and is one of several protests this weekend in Hong Kong .,[],0
cnc,train_01_22,2051,0,cnc_train_01_22_2051_0,"Modiba said he saw the aggressive strikers running alongside a police Nyala , charging at police .",[],0
cnc,train_01_220,1697,0,cnc_train_01_220_1697_0,"﻿As the city enters its ninth consecutive week of protests , the movement shows few signs of abating , as public anger at the government spreads to more parts of Hong Kong society .","['\ufeffAs the city enters its ninth consecutive week of protests , <ARG1>the movement shows few signs of abating</ARG1> , <SIG0>as</SIG0> <ARG0>public anger at the government spreads to more parts of Hong Kong society</ARG0> .']",1
cnc,train_01_221,804,0,cnc_train_01_221_804_0,"Thousands of civil servants , medical workers and staff from the city ’ s finance sector rallied on Thursday and Friday , while further protests were planned through the weekend .",[],0
cnc,train_01_223,1491,0,cnc_train_01_223_1491_0,"In recent days , Beijing has ramped up its condemnation of the protests , which it describes as “ riots ” , and has accused the US and other western powers of instigating the unrest to hurt China .",[],0
cnc,train_01_224,2732,0,cnc_train_01_224_2732_0,"On Thursday , Chen Daoxiang , the head of the Chinese army garrison in Hong Kong , said the military was “ determined to protect [ the ] national sovereignty ” of Hong Kong and would help put down the “ intolerable ” unrest if requested .","['On Thursday , Chen Daoxiang , the head of the Chinese army garrison in Hong Kong , said <ARG1>the military was “ determined to protect [ the ] national sovereignty ” of Hong Kong and would help put down the “ intolerable ” unrest</ARG1> <SIG0>if</SIG0> <ARG0>requested</ARG0> .']",1
cnc,train_01_226,2880,0,cnc_train_01_226_2880_0,On online forums there were claims that police decided to allow the previously banned protest in Mongkok in order to surround demonstrators and arrest them en masse .,['On online forums there were claims that <ARG1>police decided to allow the previously banned protest in Mongkok</ARG1> <SIG0>in order <ARG0>to</SIG0> surround demonstrators and arrest them en masse</ARG0> .'],1
cnc,train_01_228,384,0,cnc_train_01_228_384_0,The statement condemned authorities for turning “ a deaf ear to peaceful protests from a wide section society ” and threatened more actions .,[],0
cnc,train_01_229,1111,0,cnc_train_01_229_1111_0,"An integrated steel plant , agriculture and mineral-based industries should be set up in Kadapa district for ensuring its comprehensive development and generate employment , CPI(M) district secretary B. Narayana demanded while addressing party functionaries who staged dharna in front of Kadapa Collectorate on Thursday .","['<ARG1>An integrated steel plant , agriculture and mineral-based industries should be set up in Kadapa district</ARG1> <SIG0>for</SIG0> <ARG0>ensuring its comprehensive development</ARG0> and generate employment , CPI(M) district secretary B. Narayana demanded while addressing party functionaries who staged dharna in front of Kadapa Collectorate on Thursday .']",1
cnc,train_01_23,2014,0,cnc_train_01_23_2014_0,"The commission , chaired by retired Judge Ian Farlam , is investigating the deaths of 44 people during the wage-related strike at Lonmin 's platinum mining operations at Marikana in August 2012 .",[],0
cnc,train_01_230,3249,0,cnc_train_01_230_3249_0,"ANDHRA PRADESH Work in banks , insurance firms hit August 21 , 2008 00:00 IST Back to old days : A horse-drawn cart comes in handy for passengers as autos went off the road during the general strike in Kurnool on Wednesday .",[],0
cnc,train_01_231,84,0,cnc_train_01_231_84_0,"CMP TIRUPATI : The all-India general strike called by trade unions on Wednesday badly hit the working of the PSU banks , LIC and the General Insurance Companies in Chittoor district .","['CMP TIRUPATI : <ARG0>The all-India general strike called by trade unions on Wednesday</ARG0> <ARG1><SIG0>badly hit</SIG0> the working of the PSU banks , LIC and the General Insurance Companies in Chittoor district</ARG1> .']",1
cnc,train_01_231,1897,0,cnc_train_01_231_1897_0,| Photo Credit : — Photo : U. Subramanyam Trade unions oppose move to introduce comprehensive insurance bill,[],0
cnc,train_01_231,3359,0,cnc_train_01_231_3359_0,"UPA failure to contain price line criticised Centre , States accused of sidelining",[],0
cnc,train_01_232,3228,0,cnc_train_01_232_3228_0,"Besides the bank and the insurance company employees , medical and sales representatives , members of the UTF , anganwadi , municipal and construction workers , hamalis , including the RTC porters , participated in the rally taken out under the banner of the leftist unions protesting against the ‘ anti-employee ’ and ‘ anti-national ’ policies of the Congress-led UPA government .",[],0
cnc,train_01_233,415,0,cnc_train_01_233_415_0,UPA criticised Demonstrations were held in front of the bank branches and the insurance company premises denouncing the failure of the UPA government in holding the price line .,['UPA criticised <ARG1>Demonstrations were held in front of the bank branches and the insurance company premises</ARG1> <ARG0><SIG0>denouncing</SIG0> the failure of the UPA government in holding the price line</ARG0> .'],1
cnc,train_01_235,3084,0,cnc_train_01_235_3084_0,"Secretary of the Insurance Corporation Employees ’ Union , Nellore Division , K. Gopalakrishnaiah and other leaders , who held a demonstration in front of the United India Insurance Company here , criticised the UPA that had categorically said it would strengthen the LIC and GICs but was doing just the opposite by hiking the cap on the Foreign Direct Investment in the insurance sector .",[],0
cnc,train_01_236,368,0,cnc_train_01_236_368_0,Kurnool : Work in all offices and financial institutions came to a stand still on account of the strike .,['Kurnool : <ARG1>Work in all offices and financial institutions came to a stand still</ARG1> <SIG0>on account of</SIG0> <ARG0>the strike</ARG0> .'],1
cnc,train_01_237,2439,0,cnc_train_01_237_2439_0,"The membersof AITUC , CITU , CPI , CPI(M) , NGOs , bank and insurance employees unions took out a rally .",[],0
cnc,train_01_238,904,0,cnc_train_01_238_904_0,"Seven Maoists Killed in Gun Battle 18th February 2014 11:36 AM Seven Maoists were killed in a two-hour long gun battle with Maharashtra Police on the border the state shares with Chhattisgarh , a top official said Tuesday .","['Seven Maoists Killed in Gun Battle 18th February 2014 11:36 AM <ARG1>Seven Maoists were <SIG0>killed</ARG1></SIG0> <ARG0>in a two-hour long gun battle with Maharashtra Police on the border the state shares with Chhattisgarh</ARG0> , a top official said Tuesday .']",1
cnc,train_01_239,3190,0,cnc_train_01_239_3190_0,"The gun battle took place in the deep forests of Bedhkati area near the Gadchiroli-Gondia border around 11.30 p.m. late Monday , said Gadchiroli Superintendent of Police S. Haque .",[],0
cnc,train_01_24,2580,0,cnc_train_01_24_2580_0,"On August 16 , 2012 , 34 people , mostly mineworkers , were shot dead in a clash with police who were trying to disarm and disperse them .","['<ARG1>On August 16 , 2012 , 34 people , mostly mineworkers , were shot dead</ARG1> in <ARG0>a clash with police who were trying to disarm and disperse them</ARG0> .']",1
cnc,train_01_240,3405,0,cnc_train_01_240_3405_0,""" The cross-firing lasted for nearly two hours .",[],0
cnc,train_01_241,137,0,cnc_train_01_241_137_0,"Several hundred people who have occupied homes at Delft on the Cape Flats are on their way to the Cape High Court in a bid to block their impending eviction , a spokesman said .","['<ARG1>Several hundred people who have occupied homes at Delft on the Cape Flats are on their way to the Cape High Court</ARG1> <ARG0><SIG0>in a bid to</SIG0> block their impending eviction</ARG0> , a spokesman said .']",1
cnc,train_01_243,3351,0,cnc_train_01_243_3351_0,"Police clueless about 15 abducted by Maoists 04th November 2011 09:45 PM PATNA : Four days after armed Maoists abducted 15 people , including 12 labourers , in Bihar 's Jamui district , police are still in dark about their whereabouts and have failed to rescue them , officials here said Friday .",[],0
cnc,train_01_244,1503,0,cnc_train_01_244_1503_0,""" Police have failed to recover the 15 abducted people .",[],0
cnc,train_01_245,2674,0,cnc_train_01_245_2674_0,Additional Director General of Police ( HQs ) Ravinder Kumar said that the state police along with central paramilitary forces have been working to rescue the abducted people .,['Additional Director General of Police ( HQs ) Ravinder Kumar said that <ARG1>the state police along with central paramilitary forces have been working</ARG1> <ARG0><SIG0>to</SIG0> rescue the abducted people</ARG0> .'],1
cnc,train_01_246,109,0,cnc_train_01_246_109_0,"Search is on to trace and recover the abducted people , "" he said .","['<ARG1>Search is on</ARG1> <ARG0><SIG0>to</SIG0> trace and recover the abducted people</ARG0> , "" he said .']",1
cnc,train_01_247,26,0,cnc_train_01_247_26_0,"The incident took place early Tuesday at Balthara village in Jamui district , about 200 km from Patna , when over three dozen armed Maoists stormed the office of a private construction company engaged in bridge construction and abducted the 15 people .",[],0
cnc,train_01_248,610,0,cnc_train_01_248_610_0,"Police suspect that the Maoists abducted the workers after the company refused to pay "" protection money "" demanded by the rebels .","['Police suspect that <ARG1>the Maoists abducted the workers</ARG1> after <ARG0>the company refused to pay "" protection money "" demanded by the rebels</ARG0> .']",1
cnc,train_01_249,2837,0,cnc_train_01_249_2837_0,Police officials in Jamui said the Maoists might have crossed to forest area of neighbouring Jharkhand along with abducted people .,[],0
cnc,train_01_25,2462,0,cnc_train_01_25_2462_0,"Sonia Gandhi was speaking at a function after flagging off 12 new trains , along with Railway Minister Mamata Banerjee , through videoconferencing at Kanpur railway station .",[],0
cnc,train_01_250,3299,0,cnc_train_01_250_3299_0,"Meanwhile , the banned Communist Party of India-Maoist 's Jamui-Bhagalpur zone commander Chiragda denied the outfit 's involvement in the abduction and alleged that local criminals were involved .",[],0
cnc,train_01_251,293,0,cnc_train_01_251_293_0,SANGAREDDY : Shortage of urea : farmers protest in Sangareddy,['SANGAREDDY : <ARG0>Shortage of urea</ARG0> : <ARG1>farmers protest in Sangareddy</ARG1>'],1
